time_start,time_end,Sender,Receiver,Distance
1459.4,1461.4,23,26,1
1459.7,1461.1,2,13,1
1459.7,1462.6,4,5,1
1459.9,1460.4,5,27,1
1460.3,1461.5,5,8,1
1460.4,1463.6,27,10,1
1461.0,1461.7,13,10,1
1461.5,1464.8,8,14,1
1462.0,1463.1,10,9,1
1462.2,1465.1,18,23,1
1462.2,1463.7,7,2,1
1462.4,1463.4,13,2,1
1462.5,1464.6,25,20,1
1463.1,1465.6,2,12,1
1463.4,1466.4,26,22,1
1463.5,1464.9,2,7,1
1464.4,1467.6,10,8,1
1464.6,1465.9,17,21,1
1464.8,1466.1,14,5,1
1465.1,1466.8,5,4,1
1465.3,1466.1,9,1,1
1465.9,1467.8,2,5,1
1466.1,1467.5,1,7,1
1466.2,1468.2,9,4,1
1466.4,1469.9,22,5,1
1466.5,1467.3,5,1,1
1466.7,1467.7,20,17,1
1467.3,1468.1,1,5,1
1467.3,1468.6,5,14,1
1467.4,1468.7,21,22,1
1467.7,1468.7,17,20,1
1467.9,1468.8,12,3,1
1468.2,1469.0,23,27,1
1468.3,1470.4,4,1,1
1468.7,1470.8,2,7,1
1469.7,1470.6,22,15,1
1469.9,1471.3,16,18,1
1470.0,1470.8,8,3,1
1470.1,1471.7,20,25,1
1470.3,1471.6,27,17,1
1470.8,1473.3,7,5,1
1470.8,1472.5,7,2,1
1470.8,1472.1,3,8,1
1470.8,1472.3,27,23,1
1471.2,1472.9,5,11,1
1471.7,1472.9,25,17,1
1471.7,1472.7,15,21,1
1472.0,1473.3,1,9,1
1472.3,1474.9,19,27,1
1472.5,1474.1,8,5,1
1472.6,1474.0,11,5,1
1472.7,1474.9,8,9,1
1472.7,1474.2,5,4,1
1472.7,1473.9,25,28,1
1473.3,1473.8,18,19,1
1473.4,1474.6,4,10,1
1473.8,1474.8,5,11,1
1473.8,1476.1,21,16,1
1474.1,1475.1,17,25,1
1474.7,1475.8,17,16,1
1475.0,1475.7,19,18,1
1475.0,1476.8,23,18,1
1475.1,1477.5,25,5,1
1475.2,1475.4,5,7,1
1475.3,1476.7,11,6,1
1475.4,1476.4,11,10,1
1475.4,1481.4,10,8,1
1475.7,1476.5,28,18,1
1475.7,1476.1,18,20,1
1475.8,1478.6,5,2,1
1475.8,1476.1,9,17,1
1475.8,1477.5,4,6,1
1476.1,1477.7,18,13,1
1476.1,1476.8,5,18,1
1476.4,1478.4,2,9,1
1476.5,1477.7,18,28,1
1476.6,1478.5,27,23,1
1476.7,1478.4,16,18,1
1476.8,1478.2,17,19,1
1476.8,1478.8,18,16,1
1477.4,1479.8,9,11,1
1477.5,1478.9,5,4,1
1477.5,1479.2,10,3,1
1477.7,1479.1,16,15,1
1477.7,1479.0,28,25,1
1478.1,1479.4,10,21,1
1478.8,1479.5,16,2,1
1478.9,1479.7,6,12,1
1479.0,1480.2,3,4,1
1479.2,1480.3,27,5,1
1479.7,1481.2,12,7,1
1479.8,1481.8,18,15,1
1479.9,1482.3,4,18,1
1480.2,1481.5,15,20,1
1480.5,1482.1,19,11,1
1481.0,1482.8,9,2,1
1481.4,1482.6,18,22,1
1481.4,1483.8,2,25,1
1481.4,1483.0,8,3,1
1481.6,1483.7,18,15,1
1481.7,1484.6,11,4,1
1481.8,1483.1,9,5,1
1481.8,1482.5,4,3,1
1481.9,1483.6,5,2,1
1482.1,1484.3,23,25,1
1482.3,1482.4,18,20,1
1482.4,1483.8,7,6,1
1482.4,1483.7,4,12,1
1483.1,1484.2,19,27,1
1483.2,1485.6,25,24,1
1483.7,1484.5,15,11,1
1484.1,1485.1,11,4,1
1484.5,1486.1,3,1,1
1484.5,1486.0,20,22,1
1484.5,1487.1,2,7,1
1484.6,1486.0,6,4,1
1484.9,1486.7,15,18,1
1485.2,1487.5,15,2,1
1485.3,1487.1,23,1,1
1485.6,1486.2,3,12,1
1485.8,1487.3,11,3,1
1486.0,1487.5,22,21,1
1486.1,1486.8,1,22,1
1486.7,1487.5,18,21,1
1487.1,1489.1,1,5,1
1487.9,1490.3,4,11,1
1488.4,1491.7,4,8,1
1488.4,1489.5,24,16,1
1488.5,1489.9,22,20,1
1488.5,1489.7,7,6,1
1488.6,1489.5,21,20,1
1488.8,1490.4,3,11,1
1489.0,1490.7,16,7,1
1489.1,1490.0,21,16,1
1489.1,1492.0,5,6,1
1489.7,1491.0,21,15,1
1490.0,1490.6,20,24,1
1490.1,1490.9,20,15,1
1490.1,1491.6,1,5,1
1490.1,1491.4,16,25,1
1490.6,1492.1,24,21,1
1490.7,1490.9,2,28,1
1490.7,1492.0,7,11,1
1491.4,1494.8,11,6,1
1491.8,1493.8,15,22,1
1492.0,1493.1,4,6,1
1492.0,1493.5,6,23,1
1492.0,1492.9,16,21,1
1492.1,1494.0,11,9,1
1492.2,1493.0,20,28,1
1492.9,1494.1,21,16,1
1493.0,1493.6,28,20,1
1493.4,1494.2,18,16,1
1493.5,1493.9,6,16,1
1493.6,1494.4,6,14,1
1493.9,1495.4,12,1,1
1494.0,1495.5,9,13,1
1494.1,1495.1,16,18,1
1494.1,1495.0,25,21,1
1494.2,1497.8,2,14,1
1494.6,1496.1,1,10,1
1494.6,1496.1,5,6,1
1494.6,1496.1,21,22,1
1495.0,1497.7,16,28,1
1496.1,1498.9,10,3,1
1496.4,1498.9,18,25,1
1496.6,1497.6,25,19,1
1496.7,1498.9,21,16,1
1496.8,1497.5,16,23,1
1497.0,1500.3,22,19,1
1497.1,1498.9,13,7,1
1497.2,1498.1,20,16,1
1497.2,1500.1,1,4,1
1497.3,1498.3,22,27,1
1497.5,1498.6,23,17,1
1498.3,1500.2,12,18,1
1498.7,1499.9,16,28,1
1499.4,1500.7,15,16,1
1499.6,1500.0,17,22,1
1499.8,1502.3,25,23,1
1500.0,1500.8,19,27,1
1500.2,1501.9,18,25,1
1500.3,1501.6,19,20,1
1501.0,1501.7,22,23,1
1501.7,1502.7,23,17,1
1502.0,1502.9,16,22,1
1502.2,1503.5,17,12,1
1502.4,1503.3,28,16,1
1502.9,1505.2,22,24,1
1503.5,1505.5,12,11,1
1503.8,1505.5,12,5,1
1503.9,1504.9,8,4,1
1503.9,1504.9,17,22,1
1504.1,1510.4,25,21,1
1504.1,1505.2,20,13,1
1504.6,1505.4,24,17,1
1504.6,1505.7,16,19,1
1504.8,1505.5,27,26,1
1505.5,1506.2,11,12,1
1505.7,1506.9,19,16,1
1506.1,1508.0,16,25,1
1506.1,1508.4,9,7,1
1506.2,1506.4,22,4,1
1506.5,1507.2,17,16,1
1506.5,1508.2,26,2,1
1506.7,1507.5,27,26,1
1507.0,1509.1,10,9,1
1507.0,1509.6,24,1,1
1507.2,1508.2,16,22,1
1507.3,1508.5,27,20,1
1507.5,1508.0,26,15,1
1508.0,1508.8,4,5,1
1508.8,1510.9,25,15,1
1508.8,1510.6,5,20,1
1509.3,1510.5,16,26,1
1509.6,1511.6,1,7,1
1509.9,1510.8,20,15,1
1510.5,1511.7,26,16,1
1510.7,1511.9,9,2,1
1510.7,1513.8,24,20,1
1510.8,1513.3,7,8,1
1510.8,1512.9,15,17,1
1511.1,1511.5,22,16,1
1511.2,1511.3,15,12,1
1511.6,1513.6,7,1,1
1511.6,1512.6,18,17,1
1512.1,1513.6,16,20,1
1512.5,1514.3,2,6,1
1513.1,1516.3,15,25,1
1513.1,1518.2,15,24,1
1513.3,1514.2,17,15,1
1513.3,1514.7,8,15,1
1513.6,1515.5,25,1,1
1514.0,1514.8,17,20,1
1514.3,1515.5,1,12,1
1514.3,1516.1,2,4,1
1514.7,1515.3,4,1,1
1515.4,1517.6,6,14,1
1515.5,1516.8,1,10,1
1515.6,1518.2,10,8,1
1515.6,1516.5,15,16,1
1515.8,1517.0,15,25,1
1516.1,1517.5,20,17,1
1516.3,1516.9,1,4,1
1516.4,1517.7,16,15,1
1516.5,1517.6,12,4,1
1516.9,1519.1,13,7,1
1517.2,1518.0,4,1,1
1517.6,1519.2,4,1,1
1518.0,1519.5,20,28,1
1518.1,1519.0,25,15,1
1518.6,1520.1,1,16,1
1518.7,1520.0,17,22,1
1518.8,1520.0,15,22,1
1519.1,1522.9,7,1,1
1519.2,1521.6,1,9,1
1519.2,1520.1,8,2,1
1520.0,1521.2,20,15,1
1520.0,1520.7,22,17,1
1520.2,1521.6,16,1,1
1520.2,1521.2,25,15,1
1520.3,1522.3,28,15,1
1520.6,1521.7,8,14,1
1520.7,1521.5,17,24,1
1520.9,1522.0,24,15,1
1521.3,1522.4,11,14,1
1521.6,1523.2,9,7,1
1521.7,1522.1,2,8,1
1522.3,1523.9,1,17,1
1522.5,1523.0,8,14,1
1523.0,1524.4,14,28,1
1523.6,1524.9,25,21,1
1523.7,1524.5,15,19,1
1523.9,1524.9,17,16,1
1524.0,1525.0,24,21,1
1524.4,1524.9,15,22,1
1524.4,1525.8,28,18,1
1524.9,1525.5,16,22,1
1525.0,1526.5,21,9,1
1525.5,1527.0,22,20,1
1525.7,1528.6,6,2,1
1526.1,1527.3,24,25,1
1526.2,1527.0,1,4,1
1526.7,1527.8,19,16,1
1527.0,1527.5,20,16,1
1527.0,1529.2,10,6,1
1527.3,1532.4,18,23,1
1527.5,1529.4,18,20,1
1527.6,1529.4,7,9,1
1528.6,1529.5,16,15,1
1528.8,1530.7,2,5,1
1529.5,1532.0,15,19,1
1529.8,1531.3,16,18,1
1530.1,1531.7,17,5,1
1530.2,1531.9,9,10,1
1530.9,1532.3,2,5,1
1531.1,1532.9,9,3,1
1531.3,1533.0,18,10,1
1531.4,1532.8,16,28,1
1531.5,1533.6,9,8,1
1531.6,1532.6,6,24,1
1531.6,1532.5,18,16,1
1532.3,1533.2,5,4,1
1532.6,1533.3,5,4,1
1532.6,1534.2,24,11,1
1533.2,1535.2,4,25,1
1533.5,1536.0,10,13,1
1534.2,1535.9,16,26,1
1534.4,1534.5,3,10,1
1534.5,1536.7,26,25,1
1534.6,1538.0,11,13,1
1534.7,1536.5,15,19,1
1534.7,1536.3,4,8,1
1534.8,1537.0,4,5,1
1534.9,1536.4,8,12,1
1535.1,1537.0,11,10,1
1535.9,1537.1,15,18,1
1536.2,1537.5,4,6,1
1536.3,1537.7,21,16,1
1537.0,1539.4,5,8,1
1537.0,1539.7,25,1,1
1537.7,1539.6,18,27,1
1537.7,1539.9,12,3,1
1538.3,1540.1,2,23,1
1538.5,1540.4,28,27,1
1539.0,1540.9,25,15,1
1539.3,1541.2,25,17,1
1539.4,1539.8,19,20,1
1539.4,1540.1,16,17,1
1540.1,1541.4,23,12,1
1540.3,1542.6,8,10,1
1540.5,1543.5,8,6,1
1540.7,1541.2,17,16,1
1540.9,1543.1,15,22,1
1541.5,1543.1,3,12,1
1541.7,1542.7,16,21,1
1541.7,1542.7,27,28,1
1543.1,1543.8,1,7,1
1543.2,1543.6,20,27,1
1543.4,1544.7,28,22,1
1543.6,1544.5,27,20,1
1544.0,1545.0,12,11,1
1544.5,1544.8,20,19,1
1544.8,1545.8,12,8,1
1544.8,1546.3,19,10,1
1544.8,1546.1,24,23,1
1544.8,1545.5,27,28,1
1544.9,1545.5,7,26,1
1544.9,1545.5,21,17,1
1545.1,1546.9,10,8,1
1545.9,1548.6,22,19,1
1546.0,1547.2,6,5,1
1546.1,1547.3,5,1,1
1546.2,1547.7,26,21,1
1546.7,1547.9,3,6,1
1547.2,1548.4,14,10,1
1547.2,1548.1,28,18,1
1547.7,1550.3,21,5,1
1547.8,1548.1,1,22,1
1547.9,1549.2,6,3,1
1548.4,1549.9,8,15,1
1548.4,1549.0,10,7,1
1548.6,1550.3,23,24,1
1548.6,1549.1,19,3,1
1549.1,1551.1,18,15,1
1549.2,1551.1,5,6,1
1549.7,1552.0,7,18,1
1549.8,1551.0,17,16,1
1550.2,1551.7,22,20,1
1551.4,1553.4,23,22,1
1551.8,1552.0,3,19,1
1552.0,1553.6,8,11,1
1552.2,1554.8,6,15,1
1552.9,1554.5,13,6,1
1553.0,1555.7,15,13,1
1554.3,1555.1,13,2,1
1554.7,1556.7,22,26,1
1554.8,1556.6,15,16,1
1554.9,1555.3,5,6,1
1555.1,1555.9,2,6,1
1555.4,1556.8,11,4,1
1555.7,1556.8,1,2,1
1555.8,1557.9,16,20,1
1556.3,1557.7,6,13,1
1556.5,1556.9,21,26,1
1556.8,1557.7,2,10,1
1556.9,1557.0,6,25,1
1556.9,1557.9,26,18,1
1557.1,1558.7,14,18,1
1557.7,1558.8,16,1,1
1557.7,1559.4,26,18,1
1558.2,1559.8,22,28,1
1558.4,1561.5,6,9,1
1558.5,1559.7,18,16,1
1558.6,1560.5,13,8,1
1558.7,1560.9,10,5,1
1558.7,1559.9,18,15,1
1559.7,1560.9,4,6,1
1560.0,1562.0,1,4,1
1560.1,1562.8,6,5,1
1560.5,1562.1,8,12,1
1561.0,1562.8,15,20,1
1561.2,1563.1,16,21,1
1561.3,1562.7,15,17,1
1561.4,1563.1,28,22,1
1561.6,1562.8,25,26,1
1561.6,1563.6,18,24,1
1561.6,1563.8,2,9,1
1562.0,1563.9,4,17,1
1562.3,1563.5,9,21,1
1562.4,1564.3,5,9,1
1562.8,1563.7,6,2,1
1563.1,1566.5,21,7,1
1563.5,1565.5,12,3,1
1563.7,1564.8,2,6,1
1563.8,1564.9,17,27,1
1564.3,1567.2,9,14,1
1564.6,1565.6,17,22,1
1564.6,1566.2,27,3,1
1564.9,1565.8,11,13,1
1564.9,1566.3,9,2,1
1565.3,1566.3,9,5,1
1565.8,1567.0,3,14,1
1565.8,1567.4,6,17,1
1566.2,1567.5,3,5,1
1566.3,1567.2,5,17,1
1566.4,1567.9,22,15,1
1567.0,1567.9,20,26,1
1567.2,1568.1,17,28,1
1567.4,1568.9,12,9,1
1567.5,1569.5,5,27,1
1567.7,1569.9,23,19,1
1567.8,1569.2,7,13,1
1567.9,1569.0,17,16,1
1568.1,1569.9,28,17,1
1568.4,1569.7,6,11,1
1568.6,1569.3,13,7,1
1569.0,1570.6,16,19,1
1569.3,1570.3,2,11,1
1569.3,1571.1,15,26,1
1569.3,1571.0,7,9,1
1569.4,1571.3,8,10,1
1569.5,1570.6,9,12,1
1569.5,1573.7,27,17,1
1569.8,1570.4,4,5,1
1569.9,1571.0,19,21,1
1569.9,1570.9,17,27,1
1570.3,1571.4,11,6,1
1570.4,1572.4,11,5,1
1570.6,1571.8,2,10,1
1570.9,1572.8,27,2,1
1571.0,1572.3,9,2,1
1571.2,1571.6,9,7,1
1571.6,1572.3,7,12,1
1572.3,1574.1,12,6,1
1572.4,1574.1,26,15,1
1572.7,1573.3,5,1,1
1572.8,1574.3,9,10,1
1572.9,1573.7,10,9,1
1573.2,1576.7,2,1,1
1573.2,1576.5,27,19,1
1573.7,1575.4,17,25,1
1573.9,1575.5,27,28,1
1573.9,1575.9,10,9,1
1573.9,1576.5,1,7,1
1574.2,1575.0,6,2,1
1574.2,1576.0,6,7,1
1575.1,1577.8,13,11,1
1575.1,1576.0,20,18,1
1575.4,1576.9,6,11,1
1575.6,1577.0,21,22,1
1575.7,1577.5,2,6,1
1576.0,1576.3,19,4,1
1576.2,1577.4,9,4,1
1576.3,1577.2,25,17,1
1576.3,1577.4,28,17,1
1576.6,1578.1,10,9,1
1577.2,1578.9,7,8,1
1577.3,1578.3,11,5,1
1577.3,1579.6,7,14,1
1577.5,1578.5,6,2,1
1577.9,1578.8,6,4,1
1578.0,1581.4,18,10,1
1578.3,1579.9,17,21,1
1578.5,1580.2,18,21,1
1578.6,1579.5,27,19,1
1578.7,1579.8,17,27,1
1578.7,1579.9,4,9,1
1579.5,1580.9,4,6,1
1579.5,1581.8,19,16,1
1579.7,1582.4,9,10,1
1579.9,1581.8,21,18,1
1580.2,1580.9,27,17,1
1580.6,1581.4,9,2,1
1581.3,1582.2,27,24,1
1581.4,1582.3,17,24,1
1581.5,1581.8,15,25,1
1581.7,1582.9,2,12,1
1582.0,1583.6,5,12,1
1582.0,1583.9,9,3,1
1582.2,1583.3,21,14,1
1582.2,1583.1,24,27,1
1582.3,1583.3,11,2,1
1582.4,1586.1,10,13,1
1582.7,1584.4,24,23,1
1582.9,1583.8,2,4,1
1583.0,1584.1,9,4,1
1583.3,1584.8,14,5,1
1583.3,1585.2,2,11,1
1583.4,1585.4,28,26,1
1583.5,1584.7,18,23,1
1583.7,1584.8,9,19,1
1583.9,1584.7,3,6,1
1584.9,1586.1,27,15,1
1585.0,1586.6,4,9,1
1585.0,1586.8,8,21,1
1585.2,1586.4,12,8,1
1585.2,1588.1,11,21,1
1585.4,1587.7,5,6,1
1585.4,1588.8,16,15,1
1586.1,1587.7,23,20,1
1586.1,1586.9,15,18,1
1586.1,1588.1,13,10,1
1586.5,1589.3,4,5,1
1586.8,1587.6,7,11,1
1586.9,1588.2,18,19,1
1587.1,1589.1,6,13,1
1587.5,1589.4,4,11,1
1587.6,1588.5,1,5,1
1587.6,1589.8,11,7,1
1587.8,1589.8,6,23,1
1588.1,1588.9,8,15,1
1588.1,1589.9,21,10,1
1588.2,1589.0,19,18,1
1588.9,1591.0,15,28,1
1589.0,1590.5,18,21,1
1589.3,1590.9,10,2,1
1589.8,1591.1,11,2,1
1589.8,1590.8,7,5,1
1589.9,1590.9,5,6,1
1589.9,1591.1,10,16,1
1590.1,1591.8,15,24,1
1590.1,1590.8,13,6,1
1590.2,1592.0,6,2,1
1590.4,1592.3,2,12,1
1590.8,1592.7,6,17,1
1590.9,1591.7,12,6,1
1591.4,1593.5,21,17,1
1591.5,1592.9,2,4,1
1591.9,1594.9,16,23,1
1592.2,1594.8,8,12,1
1592.5,1596.5,6,22,1
1592.9,1593.3,5,7,1
1592.9,1596.1,24,15,1
1593.2,1594.5,2,9,1
1593.3,1596.0,10,3,1
1593.4,1595.1,9,1,1
1593.6,1595.1,24,27,1
1593.7,1596.7,1,26,1
1593.8,1594.6,5,4,1
1594.0,1597.1,6,15,1
1594.5,1597.3,17,24,1
1594.8,1597.4,12,11,1
1594.9,1596.4,2,12,1
1595.1,1596.4,1,6,1
1595.2,1596.5,3,2,1
1595.6,1596.7,4,14,1
1596.0,1597.3,6,7,1
1596.0,1597.8,4,5,1
1596.1,1597.9,15,17,1
1596.4,1597.4,4,6,1
1596.4,1598.1,6,5,1
1596.6,1597.6,27,19,1
1597.1,1601.3,15,9,1
1598.0,1599.6,4,7,1
1598.1,1599.9,2,11,1
1598.9,1600.6,12,7,1
1599.4,1601.2,14,4,1
1599.6,1600.7,22,20,1
1599.7,1601.7,5,4,1
1599.8,1600.7,11,9,1
1600.1,1602.1,12,7,1
1600.3,1601.3,1,23,1
1600.3,1601.2,7,3,1
1600.3,1601.7,14,7,1
1600.5,1602.1,2,9,1
1600.8,1602.0,11,2,1
1600.8,1601.8,5,4,1
1601.0,1602.5,3,5,1
1601.1,1601.3,9,22,1
1601.7,1603.4,4,5,1
1601.8,1602.5,4,25,1
1601.8,1603.1,7,13,1
1601.9,1602.7,20,18,1
1602.1,1604.1,7,9,1
1602.2,1602.8,17,6,1
1602.7,1605.3,3,4,1
1602.7,1603.6,18,20,1
1603.2,1606.0,2,18,1
1603.2,1605.2,9,10,1
1603.4,1604.7,5,2,1
1603.5,1604.7,4,16,1
1603.5,1605.0,7,4,1
1603.6,1604.4,20,21,1
1604.1,1607.9,2,9,1
1604.2,1605.5,5,2,1
1604.3,1605.6,26,25,1
1604.7,1606.7,20,24,1
1604.7,1605.9,19,22,1
1605.6,1609.0,25,1,1
1606.0,1607.8,7,14,1
1606.3,1607.8,9,3,1
1606.6,1608.4,11,8,1
1606.9,1611.5,7,10,1
1607.0,1608.1,16,21,1
1607.1,1608.0,22,25,1
1607.2,1607.5,2,9,1
1607.5,1609.1,6,12,1
1607.5,1609.3,9,26,1
1608.9,1609.9,25,15,1
1608.9,1610.2,3,2,1
1609.0,1611.0,1,5,1
1609.3,1610.6,26,19,1
1609.9,1611.8,15,24,1
1610.1,1611.8,19,25,1
1610.1,1611.9,12,10,1
1610.2,1611.4,2,3,1
1610.8,1612.0,6,12,1
1611.0,1612.5,5,15,1
1611.1,1611.9,9,4,1
1611.4,1612.4,23,9,1
1611.8,1613.0,10,6,1
1612.3,1614.0,3,2,1
1612.5,1614.0,15,27,1
1612.5,1613.7,14,13,1
1613.0,1614.9,24,22,1
1613.1,1615.3,8,12,1
1613.5,1613.7,3,10,1
1613.7,1615.6,13,26,1
1614.1,1614.7,4,9,1
1614.6,1615.7,27,18,1
1614.9,1616.5,19,25,1
1615.0,1615.9,4,6,1
1615.1,1619.4,3,4,1
1615.1,1616.4,25,18,1
1615.1,1616.1,27,25,1
1615.1,1617.1,12,24,1
1615.3,1616.0,24,18,1
1615.5,1617.8,11,14,1
1615.6,1616.4,9,7,1
1616.0,1617.2,7,1,1
1616.0,1618.4,13,11,1
1616.1,1617.6,10,7,1
1616.3,1617.3,20,23,1
1616.3,1617.5,2,3,1
1616.4,1618.1,18,28,1
1616.4,1618.6,7,4,1
1617.3,1618.4,23,9,1
1617.4,1620.0,6,17,1
1617.4,1619.1,18,25,1
1617.9,1619.3,1,7,1
1617.9,1620.1,22,18,1
1618.2,1622.9,26,20,1
1618.3,1619.1,3,5,1
1618.4,1618.6,9,18,1
1618.5,1620.4,25,26,1
1618.6,1620.3,4,18,1
1619.0,1621.2,25,11,1
1619.3,1620.6,7,9,1
1619.3,1621.4,11,3,1
1619.7,1621.1,28,25,1
1620.2,1621.8,12,8,1
1620.2,1621.4,5,3,1
1620.4,1621.4,26,17,1
1620.6,1622.9,25,22,1
1621.1,1621.2,28,4,1
1621.6,1623.9,2,6,1
1621.8,1623.3,8,1,1
1621.8,1624.1,3,1,1
1622.1,1624.0,9,3,1
1622.4,1623.6,18,26,1
1622.7,1624.9,3,9,1
1622.9,1625.7,22,24,1
1623.3,1624.8,1,2,1
1623.6,1625.1,1,8,1
1623.9,1625.0,14,24,1
1624.5,1625.3,25,22,1
1624.7,1626.1,1,9,1
1625.0,1626.4,17,23,1
1625.3,1626.2,22,25,1
1625.3,1627.0,26,17,1
1626.1,1627.2,18,19,1
1626.2,1627.5,25,28,1
1626.3,1628.1,11,9,1
1626.4,1629.7,2,16,1
1626.7,1629.0,9,5,1
1627.0,1629.5,17,20,1
1627.1,1628.0,6,12,1
1627.3,1628.8,9,8,1
1627.4,1629.1,16,27,1
1627.7,1629.2,19,20,1
1628.5,1629.2,6,9,1
1628.5,1629.9,20,25,1
1628.8,1630.5,8,4,1
1628.8,1629.8,12,2,1
1629.0,1630.9,9,14,1
1629.3,1630.9,19,1,1
1629.5,1631.2,20,9,1
1629.6,1630.3,8,4,1
1629.9,1631.7,25,28,1
1629.9,1630.9,3,2,1
1630.3,1632.1,4,2,1
1630.4,1633.7,5,22,1
1630.5,1631.2,27,21,1
1630.9,1633.2,1,6,1
1630.9,1633.0,2,5,1
1631.1,1632.6,27,25,1
1631.2,1633.1,16,19,1
1631.2,1632.1,21,22,1
1631.4,1632.6,23,15,1
1631.7,1633.1,9,7,1
1632.1,1633.9,22,27,1
1632.2,1633.9,14,2,1
1632.7,1635.7,9,11,1
1633.0,1635.2,5,9,1
1633.1,1635.5,8,19,1
1633.2,1635.6,2,3,1
1633.2,1633.9,6,2,1
1633.6,1635.3,19,15,1
1633.9,1635.0,2,6,1
1633.9,1635.5,27,12,1
1634.4,1637.2,12,23,1
1634.4,1635.9,2,9,1
1634.6,1634.7,20,28,1
1635.0,1636.3,25,15,1
1635.0,1635.1,2,12,1
1635.0,1635.9,4,5,1
1635.2,1637.1,9,5,1
1635.5,1636.4,12,3,1
1635.7,1636.4,6,1,1
1635.7,1636.5,19,20,1
1636.0,1637.1,15,22,1
1636.1,1638.2,7,4,1
1636.4,1639.4,1,11,1
1637.2,1638.8,23,21,1
1637.2,1638.8,11,10,1
1637.3,1639.5,19,23,1
1638.1,1639.1,20,24,1
1638.3,1639.3,15,26,1
1638.3,1639.2,16,6,1
1638.4,1639.7,14,6,1
1638.5,1640.6,2,8,1
1638.9,1644.4,22,2,1
1639.1,1641.6,3,8,1
1639.1,1640.5,24,18,1
1639.3,1641.1,9,10,1
1639.9,1641.4,21,3,1
1640.1,1641.3,5,9,1
1640.4,1642.8,18,25,1
1640.5,1641.9,10,6,1
1640.5,1641.8,11,4,1
1641.2,1642.4,4,7,1
1641.4,1642.5,18,19,1
1641.9,1645.5,8,1,1
1642.1,1643.4,10,6,1
1642.4,1644.0,9,17,1
1642.4,1645.2,3,1,1
1642.7,1643.5,3,4,1
1643.3,1646.3,6,11,1
1643.9,1645.2,26,2,1
1644.0,1646.2,7,8,1
1644.0,1645.3,17,24,1
1644.3,1645.5,4,1,1
1644.3,1645.4,19,18,1
1644.6,1646.8,6,4,1
1644.7,1647.0,28,25,1
1645.2,1646.4,5,4,1
1645.3,1646.3,23,17,1
1645.5,1647.3,1,9,1
1645.5,1646.9,1,9,1
1646.2,1650.6,8,14,1
1646.3,1649.6,25,22,1
1646.3,1648.7,17,20,1
1646.4,1647.3,4,5,1
1647.2,1648.8,24,21,1
1647.2,1648.5,4,13,1
1647.3,1649.0,9,1,1
1647.6,1649.6,11,9,1
1647.7,1649.7,9,8,1
1648.0,1648.8,2,4,1
1648.3,1653.5,19,25,1
1648.8,1650.4,4,2,1
1648.8,1650.1,25,2,1
1648.8,1650.8,13,8,1
1650.1,1652.0,1,12,1
1650.7,1652.8,7,5,1
1650.9,1652.2,19,23,1
1651.0,1652.4,2,9,1
1651.0,1652.4,21,25,1
1651.1,1651.9,1,9,1
1651.1,1653.2,9,4,1
1651.6,1653.5,4,16,1
1652.2,1654.3,8,18,1
1652.4,1654.5,25,2,1
1652.6,1653.5,14,8,1
1653.2,1654.2,23,19,1
1653.3,1654.4,16,24,1
1653.4,1654.5,12,5,1
1653.5,1654.8,25,26,1
1654.1,1654.9,5,4,1
1654.5,1655.8,2,16,1
1654.7,1655.7,6,1,1
1654.9,1655.8,4,5,1
1655.0,1656.9,9,3,1
1655.0,1656.2,2,6,1
1655.1,1656.1,19,25,1
1655.3,1661.6,12,6,1
1655.7,1656.6,1,6,1
1655.8,1657.0,16,15,1
1656.1,1656.9,26,25,1
1656.4,1659.1,16,15,1
1656.4,1657.5,7,9,1
1656.8,1658.0,8,9,1
1656.9,1658.1,3,9,1
1657.1,1657.3,6,18,1
1657.3,1658.9,5,8,1
1657.3,1660.0,9,8,1
1657.4,1660.2,28,12,1
1658.2,1661.5,5,12,1
1658.3,1661.2,9,7,1
1659.1,1660.8,15,21,1
1659.1,1661.5,19,11,1
1659.9,1660.8,8,5,1
1659.9,1660.9,15,18,1
1660.2,1660.9,21,27,1
1661.2,1663.0,4,5,1
1661.2,1662.6,7,4,1
1661.3,1662.7,11,12,1
1661.3,1663.0,21,23,1
1661.5,1665.3,12,10,1
1661.7,1662.7,27,21,1
1661.7,1662.4,9,6,1
1661.8,1663.8,12,13,1
1662.0,1662.7,21,22,1
1662.0,1663.3,6,4,1
1662.3,1665.5,6,12,1
1662.3,1664.3,9,6,1
1662.4,1663.6,6,8,1
1662.4,1665.1,8,22,1
1662.7,1663.8,21,28,1
1662.8,1664.4,7,3,1
1663.1,1664.5,6,11,1
1663.3,1665.3,4,6,1
1663.4,1665.0,5,12,1
1663.8,1665.2,28,21,1
1663.9,1665.7,23,28,1
1664.3,1664.9,5,1,1
1664.4,1665.6,18,16,1
1664.5,1665.7,4,7,1
1664.7,1666.5,12,8,1
1664.9,1665.8,1,5,1
1665.2,1666.1,8,14,1
1665.3,1668.7,10,18,1
1665.8,1667.9,6,17,1
1666.4,1669.4,15,24,1
1666.4,1669.1,12,8,1
1666.5,1668.8,3,26,1
1666.8,1668.9,22,27,1
1666.8,1668.0,16,27,1
1667.4,1670.4,7,9,1
1667.5,1668.3,6,4,1
1667.8,1670.7,11,7,1
1667.9,1669.7,17,25,1
