time_start,time_end,sender_id,receiver_id,empty_columns_sequence
1271100,1272700,25,15,1111110110110111110111011110
1271300,1273300,9,10,1111111011010111010111111101
1271300,1272800,28,20,1111110011111011110110101111
1271400,1273300,26,22,1111100111111011111101011110
1271400,1272600,3,1,1011111111100111101001111111
1271900,1273400,19,1,1110111111110011111111011001
1272700,1273400,15,25,1111110110110111110111011110
1272800,1273700,3,2,1111111110011011111001011111
1272900,1274600,15,7,1101111111101011111111101001
1273300,1273800,22,27,1111100111111011111101011110
1273400,1274600,10,1,1111110011111011110110101111
1273600,1275400,25,26,1110111011111010111011111110
1273700,1275700,2,6,1111111110011011111001011111
1273800,1274500,27,22,1111100111111011111101011110
1273900,1275100,18,16,1111100111111011111001111110
1274000,1275600,1,8,1011111111100111101001111111
1274300,1276400,11,4,0101111111111011101011111101
1274600,1275100,1,10,1111110011111011110110101111
1274600,1277100,7,1,1101111111101011111111101001
1274800,1276700,26,25,1111110011111010110111111110
1275100,1275900,10,28,1111110011111011110110101111
1275100,1276100,1,5,1111111011010111010111111101
1275200,1276100,20,17,1111110011111011110110101111
1275500,1278400,1,14,1111011111100111111101011110
1275700,1276900,22,10,1111100111111011111101011110
1275800,1277000,26,15,1111101111100111001011111111
1275900,1277700,16,24,1111100111111011111001111110
1276300,1278100,26,22,1111111010111010110111111101
1276300,1277600,24,22,1111110110110111110111011110
1276500,1277500,28,16,1111110011111011110110101111
1276600,1277700,10,5,1111111011010111010111111101
1276800,1277600,17,28,1111110011111011110110101111
1276900,1279300,10,3,1111100111111011111101011110
1277100,1278100,1,5,1101111111101011111111101001
1277400,1279200,23,22,1100110111110110111111101110
1277600,1279800,28,16,1111110011111011110110101111
1277800,1278800,5,7,1111111011010111010111111101
1278000,1278900,8,1,1011111111100111101001111111
1278200,1279000,16,20,1111110011111011110110101111
1279200,1279900,5,25,1101111111101011111111101001
1279200,1281600,22,21,1100110111110110111111101110
1279300,1281100,3,8,1111100111111011111101011110
1279300,1280500,26,25,1110111011111010111011111110
1279800,1283000,16,21,1111110011111011110110101111
1280000,1282600,15,19,1111101111100111001011111111
1280200,1281800,3,11,1111010111111010110111111101
1280400,1281300,1,6,1011111111100111101001111111
1280800,1282100,7,5,1111111011010111010111111101
1280900,1281800,25,26,1110111011111010111011111110
1281100,1283500,8,2,1111100111111011111101011110
1281300,1283400,2,13,1111111110011011111001011111
1281400,1285100,5,7,1111111011010111010111111101
1281600,1285200,20,26,1111110011111011110110101111
1282000,1285100,4,7,0101111111111011101011111101
1282200,1283200,21,18,1100110111110110111111101110
1282700,1283200,4,2,1101101111110101110111111110
1282900,1283900,11,13,1111010111111010110111111101
1283100,1285600,18,19,1101111111101011111111101001
1283200,1284800,2,1,1101101111110101110111111110
1283200,1283900,26,18,1110111011111010111011111110
1283300,1284600,5,2,1111111011010111010111111101
1283700,1285700,22,15,1111111010111010110111111101
1284100,1285600,18,27,1100110111110110111111101110
1284600,1286400,2,3,1111111011010111010111111101
1284600,1285500,15,10,1111110011111010111011111011
1284800,1286900,1,5,1101101111110101110111111110
1285000,1286800,2,3,1111100111111011111101011110
1285000,1288900,18,10,1110111011111010111011111110
1285100,1287900,13,4,1111010111111010110111111101
1285100,1287200,7,21,0101111111111011101011111101
1285300,1287100,18,8,1111011111100111011001111111
1285400,1286700,14,8,1111011111100111111101011110
1286400,1287700,27,20,1100110111110110111111101110
1286600,1288300,20,16,1111110011111011110110101111
1286600,1287800,26,25,1111110011111011110110101111
1287000,1287900,7,14,1111111011010111010111111101
1287800,1289900,5,8,1101101111110101110111111110
1287900,1289700,8,3,1111011111100111111101011110
1287900,1291200,17,22,1111111110011011111001011111
1288200,1290400,15,26,1111111010111010110111111101
1288300,1289300,6,23,1111111011001111011110111101
1288500,1289000,25,12,1111110011111011110110101111
1288900,1290700,3,10,1111111011010111010111111101
1289500,1290500,16,23,1111110011111011110110101111
1289600,1292400,20,10,1100110111110110111111101110
1289800,1290800,21,19,1111101111100111001011111111
1289900,1292100,9,8,1111100111111011111001111110
1290400,1291700,7,12,0101111111111011101011111101
1290400,1292400,26,20,1111111010111010110111111101
1290400,1291400,28,19,1111011111100111011001111111
1290500,1291400,4,8,1111010111111010110111111101
1290700,1291900,5,3,1111111011001111110111111100
1290700,1292400,10,2,1111111011010111010111111101
1290900,1293000,10,11,1110111011111010111011111110
1291200,1294200,22,25,1111111110011011111001011111
1291200,1292000,14,7,1111111011010111010111111101
1291300,1291800,23,16,1111110011111011110110101111
1291300,1292300,3,2,1111100111111011111101011110
1291600,1294400,8,9,1101101111110101110111111110
1291800,1293900,15,2,1111110100111111111110011110
1291900,1292200,19,14,1111101111100111001011111111
1292400,1293000,17,16,0101111111111011101011111101
1293000,1293800,16,10,0101111111111011101011111101
1293100,1293700,25,22,1111111011001111110111111100
1293200,1295500,16,21,1111110011111011110110101111
1293300,1295100,8,4,1111010111111010110111111101
1293500,1295400,2,5,1111111011010111010111111101
1293800,1296100,10,15,0101111111111011101011111101
1293900,1296100,2,13,1111100111111011111101011110
1294400,1295400,22,24,1111111011001111110111111100
1294800,1296200,8,2,1111100111111011111001111110
1295000,1295600,19,18,1111011111100111011001111111
1295400,1296100,20,2,1111111010111010110111111101
1295500,1295900,3,15,1111011111100111111101011110
1295700,1297900,15,9,1011111111100111101001111111
1296100,1296900,18,19,1111011111100111011001111111
1296100,1298400,15,2,0101111111111011101011111101
1296100,1297500,21,28,1111110011111011110110101111
1297100,1298000,15,18,1111011111100111111101011110
1297400,1298400,19,28,1111011111100111011001111111
1297500,1299200,11,2,1110111011111010111011111110
1297600,1298600,6,1,1101111111101011111111101001
1298000,1299100,18,1,1111011111100111111101011110
1298400,1301600,28,9,1111011111100111011001111111
1298600,1300900,27,16,1111110100111111111110011110
1298800,1299500,9,14,1101101111110101110111111110
1298800,1299400,5,14,1111111011010111010111111101
1299400,1300900,25,20,1111010111111010110111111101
1299400,1302600,23,5,1111111011001111011110111101
1299500,1301700,14,9,1101101111110101110111111110
1300300,1301500,1,2,1101111111101011111111101001
1300500,1301300,2,26,1111111010111010110111111101
1300700,1302700,10,26,1111110011111010110111111110
1300900,1302100,2,6,1110111011111010111011111110
1301100,1305200,5,6,1111111110011011111001011111
1301100,1302800,21,19,1111101111100111001011111111
1301400,1303700,10,6,1100110111110110111111101110
1301400,1303000,2,8,1111100111111011111001111110
1301600,1302600,1,4,1111011111100111111101011110
1301600,1306600,9,4,1111011111100111011001111111
1301800,1302400,20,2,1111010111111010110111111101
1301800,1302500,14,7,1111111011010111010111111101
1302400,1303900,2,9,1111010111111010110111111101
1302400,1303200,1,3,1111111011010111010111111101
1302500,1305100,2,7,1101111111101011111111101001
1302600,1304000,10,11,1111110011111010111011111011
1302600,1304900,4,7,1111011111100111111101011110
1302700,1304600,11,12,1111110110110111110111011110
1302700,1304400,26,4,1111110011111010110111111110
1302900,1303900,6,8,1011111111100111101001111111
1302900,1304100,26,17,1111111010111010110111111101
1304500,1307100,25,22,1100110111110110111111101110
1304600,1306400,9,8,1111010111111010110111111101
1304900,1306800,16,27,1111110100111111111110011110
1305300,1306800,17,21,1111110011111010110111111110
1305300,1307600,19,21,1111101111100111001011111111
1305400,1307800,3,10,1111111011010111010111111101
1305700,1306700,8,6,1011111111100111101001111111
1305900,1307400,7,9,1111011111100111111101011110
1305900,1307200,12,1,1111110110110111110111011110
1306100,1307700,7,4,1101111111101011111111101001
1306200,1307300,20,25,1111111011010111010111111101
1306400,1309100,3,11,1110111111110011111111011001
1306800,1307800,21,20,1111110011111010110111111110
1307200,1309800,4,7,1111011111100111011001111111
1307400,1309500,13,3,1111110011111011110110101111
1307500,1309800,6,3,1111111110011011111001011111
1307800,1309000,22,11,1100110111110110111111101110
1308100,1311200,27,13,1111110100111111111110011110
1308200,1309200,6,8,1011111111100111101001111111
1308900,1310100,6,13,1110111011111010111011111110
1309200,1310500,20,26,1111110011111010110111111110
1309400,1311300,21,7,1111101111100111001011111111
1309600,1311100,8,25,1111100111111011111001111110
1309800,1310600,17,22,1111111010111010110111111101
1309900,1312900,10,6,1111111011010111010111111101
1310100,1310900,13,12,1110111011111010111011111110
1310200,1312200,9,7,1111011111100111111101011110
1310500,1311500,26,15,1111110011111010110111111110
1310500,1312300,8,6,1011111111100111101001111111
1310600,1313000,22,26,1111111010111010110111111101
1310800,1313200,4,5,1101111111101011111111101001
1310900,1312100,25,15,1111110011111011110110101111
1310900,1311800,12,13,1110111011111010111011111110
1311000,1312400,11,6,1110111111110011111111011001
1311000,1312500,1,8,1111110110110111110111011110
1311200,1312400,13,6,1111110100111111111110011110
1311300,1312600,2,3,1111011111100111011001111111
1311800,1312600,3,5,1111110011111011110110101111
1311900,1313200,6,3,1111110011111010110111111110
1312200,1313900,7,2,1111011111100111111101011110
1312600,1313800,3,10,1111011111100111011001111111
1313600,1314600,9,14,1101101111110101110111111110
1313700,1315100,5,9,1111110011111011110110101111
1313700,1314600,6,4,1111110100111111111110011110
1313800,1314900,15,27,1111110011111011110110101111
1314800,1316100,8,5,1111100111111011111001111110
1315100,1316100,26,7,1111101111100111001011111111
1315300,1316000,20,26,1111110011111010110111111110
1315700,1317200,6,12,1110111111110011111111011001
1315900,1317900,13,7,1110111011111010111011111110
1316000,1317400,26,15,1111110011111010110111111110
1316000,1317900,26,13,1111111010111010110111111101
1316300,1317300,14,9,1101101111110101110111111110
1316300,1317200,2,1,1111011111100111111101011110
1316400,1318000,8,12,1111110110110111110111011110
1316400,1317500,18,26,1111100111111011111001111110
1317100,1318200,19,16,1111011111110011111111011010
1317300,1318300,4,5,1111110100111111111110011110
1317300,1318400,9,2,1111110011111011110110101111
1317500,1320500,20,26,1111111011001111011110111101
1317500,1319000,26,8,1111100111111011111001111110
1317900,1318600,7,2,1110111011111010111011111110
1317900,1319600,13,9,1111111010111010110111111101
1318000,1319700,3,12,1111111110011011111001011111
1318200,1319200,9,7,1101101111110101110111111110
1318200,1318400,12,11,1110111111110011111111011001
1318200,1319200,16,19,1111011111110011111111011010
1318300,1319600,23,24,1111011111100111101111110110
1318800,1320600,12,3,1111110110110111110111011110
1318900,1320200,20,8,1101111111101011111111101001
1319200,1323500,19,27,1111011111110011111111011010
1319500,1320600,27,23,1111110011111011110110101111
1319600,1321000,1,9,1111011111100111111101011110
1319600,1320300,9,7,1111111010111010110111111101
1320000,1321500,2,9,1110111011111010111011111110
1320300,1321300,12,6,1111111110011011111001011111
1320300,1321700,7,5,1111111010111010110111111101
1320500,1322900,24,20,1111011111100111101111110110
1320600,1323600,2,11,1111110011111011110110101111
1321000,1322100,15,23,1111110011111010110111111110
1321800,1323600,7,1,1101101111110101110111111110
1321800,1323200,25,20,1111100111111011111101011110
1322100,1323400,8,5,1101111111101011111111101001
1322300,1324300,17,21,1111110011111010111011111011
1322300,1323600,3,14,1111110110110111110111011110
1322500,1325100,23,16,1111101111100111001011111111
1322700,1323700,6,9,1111111110011011111001011111
1323400,1325200,5,8,1101111111101011111111101001
1323600,1324800,1,14,1101101111110101110111111110
1323600,1325200,20,5,1111100111111011111101011110
1323700,1324100,26,21,1111111011001111011110111101
1323900,1324900,9,7,1110111011111010111011111110
1324300,1328000,21,12,1111110011111010111011111011
1324400,1326200,7,17,0101111111111011101011111101
1324600,1326100,20,22,1111011111100111101111110110
1324600,1326300,9,17,1111111110011011111001011111
1324900,1329900,2,18,1111111010111010110111111101
1325100,1328200,16,15,1111101111100111001011111111
1325200,1327800,9,24,1111011111100111111101011110
1325400,1327300,7,11,1110111011111010111011111110
1325600,1326700,14,24,1111110110110111110111011110
1325900,1329200,27,20,1111011111110011111111011010
1326300,1327300,17,24,1111111110011011111001011111
1326400,1326800,5,12,1111100111111011111101011110
1326600,1328900,11,4,1111110011111011110110101111
1326800,1328600,22,23,1111011111100111101111110110
1327000,1327900,17,16,0101111111111011101011111101
1327400,1328700,12,3,1111100111111011111101011110
1327700,1328800,24,22,1111111110011011111001011111
1327800,1329000,4,14,1111110100111111111110011110
1328000,1328300,24,3,1111110110110111110111011110
1328300,1329300,21,19,1111111011001111011110111101
1329000,1330500,14,21,1111110100111111111110011110
1329100,1330200,14,7,1101101111110101110111111110
1329200,1332700,12,5,1111110011111010111011111011
1329300,1329900,3,1,1111100111111011111101011110
1329400,1331200,3,5,1111110110110111110111011110
1329500,1331100,15,11,1111101111100111001011111111
1329900,1331600,18,25,1111111010111010110111111101
1330200,1331400,7,24,1101101111110101110111111110
1330400,1332400,11,6,1110111011111010111011111110
1330500,1331300,21,27,1111110100111111111110011110
